0.00010000000000000009	1.995914873966422e6
0.00010388348636432792	1.9924840794210557e6
0.00010791778739207513	1.9889350162584586e6
0.00011210875995013065	1.9852639319384024e6
0.00011646248835601117	1.9814669740386514e6
0.00012098529321087373	1.9775401939579234e6
0.00012568374057556026	1.9734795365359655e6
0.0001305646515029893	1.9692808445037135e6
0.00013563511194074026	1.9649398611921142e6
0.00014090248301819967	1.9604522199314646e6
0.00014637441173321103	1.9558134528006157e6
0.00015205884205373536	1.9510189846235742e6
0.00015796402645064722	1.946064133465046e6
0.00016409853787840127	1.9409441102133621e6
0.0001704712822209706	1.9356540189146958e6
0.0001770915112211168	1.9301888540221418e6
0.00018396883591177094	1.9245435024718822e6
0.0001911132405690175	1.9187127438854596e6
0.00019853509720694031	1.9126912506957117e6
0.00020624518063537718	1.9064735896442577e6
0.00021425468410243533	1.9000542217935147e6
0.00022257523554448743	1.8934275064397035e6
0.00023121891446722812	1.886587698836418e6
0.00024019826948231014	1.8795289579788845e6
0.00024952633652500705	1.8722453461437149e6
0.00025921665777936287	1.8647308336082317e6
0.00026928330133829074	1.8569792979777951e6
0.00027974088162717556	1.848984530791912e6
0.0002906045806206173	1.8407402363320317e6
0.000301890169883131	1.8322400414202767e6
0.0003136140334657891	1.8234774998997604e6
0.00032579319169205145	1.814446099743e6
0.0003384453258673213	1.8051392685280037e6
0.00035158880394808384	1.7955503822155222e6
0.00036524270720791126	1.7856727720371229e6
0.00037942685793903224	1.7754997316792633e6
0.0003941618482296928	1.7650245282412365e6
0.00040946906985907537	1.7542404116363053e6
0.0004253707453531929	1.743140622678229e6
0.0004418899602468241	1.7317184099929198e6
0.00045905069659834353	1.7199670375006662e6
0.0004768778678060925	1.70787979824535e6
0.0004953973547768398	1.695450032343032e6
0.0005146360434988395	1.682671143768538e6
0.0005346218640740336	1.669536621402552e6
0.0005553838312660643	1.656040053792611e6
0.0005769520866229638	1.6421751479117407e6
0.000599357942235672	1.6279357486947423e6
0.0006226339261959102	1.6133158628616233e6
0.0006468138298194084	1.5983096825234927e6
0.0006719327567030316	1.5829116113003548e6
0.0006980271736870471	1.567116291781877e6
0.0007251349637964864	1.55091863382273e6
0.0007532954812384977	1.534313843177989e6
0.0007825496085354924	1.5172974518353965e6
0.0008129398158770696	1.4998653545386633e6
0.000844510222776848	1.4820138480157168e6
0.0008773066621237421	1.4637396650304636e6
0.0009113767467206581	1.4450400077040624e6
0.0009467699384072101	1.425912591475012e6
0.0009835376198668098	1.4063556955541854e6
0.0010217331692223717	1.386368210407708e6
0.0010614120375289388	1.3659496875372713e6
0.0011026318292757093	1.3451003848980358e6
