0 0.00285033
1 0.00720246
2 0.0105125
3 0.0135161
4 0.0139758
5 0.0159373
6 0.0170714
7 0.0203814
8 0.0203814
9 0.0215154
10 0.0246722
11 0.0244883
12 0.0270935
13 0.0276758
14 0.0311698
15 0.0314456
16 0.0339588
17 0.0353687
18 0.0380964
19 0.0380657
20 0.042234
21 0.0433373
22 0.0447778
23 0.0460957
24 0.0479346
25 0.047904
26 0.0512754
27 0.0530836
28 0.0535127
29 0.055934
30 0.0566695
31 0.0591214
32 0.0616959
33 0.0606539
34 0.0608991
35 0.062646
36 0.0664465
37 0.0663545
38 0.069542
39 0.0722697
40 0.0699098
41 0.0707067
42 0.0736796
43 0.0725762
44 0.0730973
45 0.0705841
46 0.0708599
47 0.070155
48 0.0717181
49 0.0741393
