5.000000000000000000e-01 1.727695281002293939e+02
1.500000000000000000e+00 4.002644826405838216e+02
2.500000000000000000e+00 8.199768440987326130e+02
3.500000000000000000e+00 1.137022496450200833e+03
4.500000000000000000e+00 1.242855139317880457e+03
5.500000000000000000e+00 1.239689205556881461e+03
6.500000000000000000e+00 1.673422130813740296e+03
7.500000000000000000e+00 1.905892124121378629e+03
8.500000000000000000e+00 2.509680919969038769e+03
9.500000000000000000e+00 3.004018862936449295e+03
1.050000000000000000e+01 3.644442035161383046e+03
1.150000000000000000e+01 4.145564121902362785e+03
1.250000000000000000e+01 4.544924052039804337e+03
1.350000000000000000e+01 4.656636286177909824e+03
1.450000000000000000e+01 4.700507082580324095e+03
1.550000000000000000e+01 5.182633566755310312e+03
1.650000000000000000e+01 5.870998021646800225e+03
1.750000000000000000e+01 6.070904124841305929e+03
1.850000000000000000e+01 6.304278670652087385e+03
1.950000000000000000e+01 6.428202363582618091e+03
2.050000000000000000e+01 6.166786690174417345e+03
2.150000000000000000e+01 6.813089453669778777e+03
2.250000000000000000e+01 6.799068889871068677e+03
2.350000000000000000e+01 7.535374627429114298e+03
2.450000000000000000e+01 7.765130963227325992e+03
2.550000000000000000e+01 8.120620096962351454e+03
2.650000000000000000e+01 8.826171049413551373e+03
2.750000000000000000e+01 9.005272445035778219e+03
2.850000000000000000e+01 1.008621268629114093e+04
2.950000000000000000e+01 1.012103795766212897e+04
3.050000000000000000e+01 1.072346992475507432e+04
3.150000000000000000e+01 1.086865060150945646e+04
3.250000000000000000e+01 1.130554946052731248e+04
3.350000000000000000e+01 1.177501220965830362e+04
3.450000000000000000e+01 1.277047223936669434e+04
3.550000000000000000e+01 1.298801711637247899e+04
3.650000000000000000e+01 1.346200262801918143e+04
3.750000000000000000e+01 1.392965627214388769e+04
3.850000000000000000e+01 1.376050495405622860e+04
3.950000000000000000e+01 1.434529814733789499e+04
4.050000000000000000e+01 1.483511332778958968e+04
4.150000000000000000e+01 1.591424446403866932e+04
4.250000000000000000e+01 1.611143690972374861e+04
4.350000000000000000e+01 1.706166931427500822e+04
4.450000000000000000e+01 1.823803984461191067e+04
4.550000000000000000e+01 1.873690055009503340e+04
4.650000000000000000e+01 1.990784376541307938e+04
4.750000000000000000e+01 1.976673357492284049e+04
4.850000000000000000e+01 1.996392602060791978e+04
4.950000000000000000e+01 1.891826332697511680e+04
