5.000000000000000000e-01 4.535040811530459905e+03
1.500000000000000000e+00 2.751508376247679735e+03
2.500000000000000000e+00 2.681168544050919991e+03
3.500000000000000000e+00 2.434756693382720186e+03
4.500000000000000000e+00 2.078485196152820208e+03
5.500000000000000000e+00 1.787066727624359828e+03
6.500000000000000000e+00 1.575231625109099923e+03
7.500000000000000000e+00 1.341029147984540032e+03
8.500000000000000000e+00 1.091280727623239954e+03
9.500000000000000000e+00 9.306063604021800302e+02
1.050000000000000000e+01 8.250966121070399595e+02
1.150000000000000000e+01 6.868884808195200549e+02
1.250000000000000000e+01 5.404254289579599799e+02
1.350000000000000000e+01 4.223355771532799849e+02
1.450000000000000000e+01 3.240921361897799784e+02
1.550000000000000000e+01 2.432977189546400041e+02
1.650000000000000000e+01 1.621572870846599983e+02
1.750000000000000000e+01 1.166563626032000087e+02
1.850000000000000000e+01 7.404713185576000001e+01
1.950000000000000000e+01 5.252007850250000587e+01
2.050000000000000000e+01 2.899108333338000065e+01
2.150000000000000000e+01 1.408773870419999952e+01
2.250000000000000000e+01 8.798657857360000278e+00
2.350000000000000000e+01 5.462088164259999878e+00
2.450000000000000000e+01 2.174949133280000169e+00
2.550000000000000000e+01 1.186335890880000132e+00
2.650000000000000000e+01 5.684526143800000542e-01
2.750000000000000000e+01 2.471533106000000368e-01
2.850000000000000000e+01 1.235766553000000184e-01
2.950000000000000000e+01 0.000000000000000000e+00
3.050000000000000000e+01 0.000000000000000000e+00
3.150000000000000000e+01 0.000000000000000000e+00
3.250000000000000000e+01 0.000000000000000000e+00
3.350000000000000000e+01 0.000000000000000000e+00
3.450000000000000000e+01 0.000000000000000000e+00
3.550000000000000000e+01 0.000000000000000000e+00
3.650000000000000000e+01 0.000000000000000000e+00
3.750000000000000000e+01 0.000000000000000000e+00
3.850000000000000000e+01 0.000000000000000000e+00
3.950000000000000000e+01 0.000000000000000000e+00
4.050000000000000000e+01 0.000000000000000000e+00
4.150000000000000000e+01 0.000000000000000000e+00
4.250000000000000000e+01 0.000000000000000000e+00
4.350000000000000000e+01 0.000000000000000000e+00
4.450000000000000000e+01 0.000000000000000000e+00
4.550000000000000000e+01 0.000000000000000000e+00
4.650000000000000000e+01 0.000000000000000000e+00
4.750000000000000000e+01 0.000000000000000000e+00
4.850000000000000000e+01 0.000000000000000000e+00
4.950000000000000000e+01 0.000000000000000000e+00
