5.000000000000000000e-01 1.587489643015196918e+02
1.500000000000000000e+00 3.392071886784608523e+02
2.500000000000000000e+00 6.747961673443514883e+02
3.500000000000000000e+00 9.416391557714073315e+02
4.500000000000000000e+00 1.103101777582354771e+03
5.500000000000000000e+00 1.134761115192344278e+03
6.500000000000000000e+00 1.273157648173156304e+03
7.500000000000000000e+00 1.563519001681918780e+03
8.500000000000000000e+00 1.858403117706393914e+03
9.500000000000000000e+00 2.326509038082670031e+03
1.050000000000000000e+01 2.731748559490537900e+03
1.150000000000000000e+01 3.318350857778489626e+03
1.250000000000000000e+01 3.691026489073225093e+03
1.350000000000000000e+01 4.093100076720094421e+03
1.450000000000000000e+01 4.227878399688335776e+03
1.550000000000000000e+01 4.210239625877055914e+03
1.650000000000000000e+01 4.484771310580823410e+03
1.750000000000000000e+01 4.967350071007380393e+03
1.850000000000000000e+01 5.397464786251668556e+03
1.950000000000000000e+01 5.588777640666320622e+03
2.050000000000000000e+01 5.721746858628277550e+03
2.150000000000000000e+01 5.848384209068235577e+03
2.250000000000000000e+01 5.590586745672606412e+03
2.350000000000000000e+01 6.123820446275146423e+03
2.450000000000000000e+01 6.201611961545406302e+03
2.550000000000000000e+01 6.672883815682681416e+03
2.650000000000000000e+01 6.992190849292005623e+03
2.750000000000000000e+01 7.228731328863786075e+03
2.850000000000000000e+01 7.674675712913070129e+03
2.950000000000000000e+01 8.008907862824246877e+03
3.050000000000000000e+01 8.353090090269990469e+03
3.150000000000000000e+01 9.156332713060584865e+03
3.250000000000000000e+01 9.235933333337132353e+03
3.350000000000000000e+01 9.781830768983669259e+03
3.450000000000000000e+01 9.833390261662794728e+03
3.550000000000000000e+01 1.020154313044181617e+04
3.650000000000000000e+01 1.057105282797555446e+04
3.750000000000000000e+01 1.123047160276648174e+04
3.850000000000000000e+01 1.171576402070246513e+04
3.950000000000000000e+01 1.203642788306650436e+04
4.050000000000000000e+01 1.229558217521684674e+04
4.150000000000000000e+01 1.261217555131674635e+04
4.250000000000000000e+01 1.259001401498975247e+04
4.350000000000000000e+01 1.306038131662388514e+04
4.450000000000000000e+01 1.346290718052232478e+04
4.550000000000000000e+01 1.437876658995416983e+04
4.650000000000000000e+01 1.462932763332465947e+04
4.750000000000000000e+01 1.529236461812815833e+04
4.850000000000000000e+01 1.604766595825219702e+04
4.950000000000000000e+01 1.690789538874077334e+04
