5.000000000000000000e-01 3.329402247092600192e+03
1.500000000000000000e+00 2.106462950912739871e+03
2.500000000000000000e+00 1.850683989772800032e+03
3.500000000000000000e+00 1.818776497374340124e+03
4.500000000000000000e+00 1.706000441747560217e+03
5.500000000000000000e+00 1.591148298311740064e+03
6.500000000000000000e+00 1.419327316782620073e+03
7.500000000000000000e+00 1.290486295966840089e+03
8.500000000000000000e+00 1.155738311027719874e+03
9.500000000000000000e+00 1.062536797600459977e+03
1.050000000000000000e+01 9.913319288165999978e+02
1.150000000000000000e+01 8.623920466765799802e+02
1.250000000000000000e+01 7.415835084553000343e+02
1.350000000000000000e+01 6.730231800948600949e+02
1.450000000000000000e+01 6.072803994752599692e+02
1.550000000000000000e+01 5.598516791711199403e+02
1.650000000000000000e+01 5.098772797677999620e+02
1.750000000000000000e+01 4.422561339876399984e+02
1.850000000000000000e+01 3.728554843711600029e+02
1.950000000000000000e+01 3.209532891451599994e+02
2.050000000000000000e+01 2.689522325949199626e+02
2.150000000000000000e+01 2.243657753626799831e+02
2.250000000000000000e+01 1.918403996877200086e+02
2.350000000000000000e+01 1.511836800940199907e+02
2.450000000000000000e+01 1.128502016199599893e+02
2.550000000000000000e+01 9.322622875832000489e+01
2.650000000000000000e+01 7.273721930957999859e+01
2.750000000000000000e+01 5.491746561532000470e+01
2.850000000000000000e+01 3.971753701341999943e+01
2.950000000000000000e+01 3.193220772951999820e+01
3.050000000000000000e+01 2.046429411767999795e+01
3.150000000000000000e+01 1.406302337313999828e+01
3.250000000000000000e+01 8.551504546760000380e+00
3.350000000000000000e+01 6.574278061960000308e+00
3.450000000000000000e+01 4.102744955959999551e+00
3.550000000000000000e+01 3.583723003700000298e+00
3.650000000000000000e+01 1.433489201480000030e+00
3.750000000000000000e+01 1.235766553000000156e+00
3.850000000000000000e+01 6.920292696800000032e-01
3.950000000000000000e+01 3.954452969599999701e-01
4.050000000000000000e+01 2.718686416600000211e-01
4.150000000000000000e+01 1.482919863600000165e-01
4.250000000000000000e+01 9.886132423999999252e-02
4.350000000000000000e+01 2.471533105999999813e-02
4.450000000000000000e+01 0.000000000000000000e+00
4.550000000000000000e+01 0.000000000000000000e+00
4.650000000000000000e+01 0.000000000000000000e+00
4.750000000000000000e+01 0.000000000000000000e+00
4.850000000000000000e+01 0.000000000000000000e+00
4.950000000000000000e+01 0.000000000000000000e+00
