5.000000000000000000e-01 3.422965072456740018e+04
1.500000000000000000e+00 8.253342179781480809e+04
2.500000000000000000e+00 1.214544459719422011e+05
3.500000000000000000e+00 1.458669633668747847e+05
4.500000000000000000e+00 1.560750444839729462e+05
5.500000000000000000e+00 1.729075186664219946e+05
6.500000000000000000e+00 2.031408142302531342e+05
7.500000000000000000e+00 2.128059123092077498e+05
8.500000000000000000e+00 2.232311866415633413e+05
9.500000000000000000e+00 2.583730488702118455e+05
1.050000000000000000e+01 2.653666704015003634e+05
1.150000000000000000e+01 2.849574984177185106e+05
1.250000000000000000e+01 3.056560118317494052e+05
1.350000000000000000e+01 3.296124234746414586e+05
1.450000000000000000e+01 3.479652501638924005e+05
1.550000000000000000e+01 3.698366069403133588e+05
1.650000000000000000e+01 3.934889480818450102e+05
1.750000000000000000e+01 3.984843920327653177e+05
1.850000000000000000e+01 4.455936004220969626e+05
1.950000000000000000e+01 4.572351567598940455e+05
2.050000000000000000e+01 4.772386518851012224e+05
2.150000000000000000e+01 4.930285986343147815e+05
2.250000000000000000e+01 5.046267163290603785e+05
2.350000000000000000e+01 5.266718276776871644e+05
2.450000000000000000e+01 5.478481661652843468e+05
2.550000000000000000e+01 5.641593766311156796e+05
2.650000000000000000e+01 5.851619605465070345e+05
2.750000000000000000e+01 5.934153027262884425e+05
2.850000000000000000e+01 6.286006035979884909e+05
2.950000000000000000e+01 6.419145476932675811e+05
3.050000000000000000e+01 6.423923727668338688e+05
3.150000000000000000e+01 6.490384851537104696e+05
3.250000000000000000e+01 6.837676802733700024e+05
3.350000000000000000e+01 6.980589938373074401e+05
3.450000000000000000e+01 7.157819602023117477e+05
3.550000000000000000e+01 7.617834831938307034e+05
3.650000000000000000e+01 7.358723326136219548e+05
3.750000000000000000e+01 7.512278929323207121e+05
3.850000000000000000e+01 7.677997352564608445e+05
3.950000000000000000e+01 7.616314479431505315e+05
4.050000000000000000e+01 7.625436594472316792e+05
4.150000000000000000e+01 7.428659541449104436e+05
4.250000000000000000e+01 7.362632804010852706e+05
4.350000000000000000e+01 7.592423225753190927e+05
4.450000000000000000e+01 7.795716075234123273e+05
4.550000000000000000e+01 7.383048966245048214e+05
4.650000000000000000e+01 6.979503972296784632e+05
4.750000000000000000e+01 7.108733935374944704e+05
4.850000000000000000e+01 7.464496421966576017e+05
4.950000000000000000e+01 7.855009822999396129e+05
